company_id,No.,profile_url,name,type,website,staff_count,follower_count,description,found_yr,HQ,city,province,industries,specialities,company_name,age_of_company,therapeutic_area
14591533,170,https://www.linkedin.com/company/lotus-pharmaceutical-co-ltd/,"Lotus Pharmaceutical Co.,Ltd",PUBLIC_COMPANY,http://www.lotuspharm.com/,36,296,"Founded in 1966, Lotus is a generic company headquartered in Taiwan with high-value generic products covering CNS, CVS, oncology, women health, and anti-obesity drugs in tablets & hard/softgel capsule for global markets. It became an Alvogen Company in 2014. The primary focus of Lotus is on addressing the fast-growing oncology market. By aligning the company’s internal development and manufacturing capabilities, Lotus aims to benefit patients, its employees and shareholders alike. The company boasts a best in class R&D and manufacturing platform across Taiwan and Korea. Further, Lotus can reach nearly every global market with its high value pipeline through the company’s direct markets, relationship with Alvogen’s commercial units spanning over 30 countries, and through alliances with top-tier pharma companies.",2004,TW,Taipei,null,Pharmaceuticals, oncology,lotus pharmaceutical ,17,oncology
9405931,171,https://www.linkedin.com/company/中國化學製藥股份有限公司/,"China Chemical & Pharmaceutical Co.,Ltd.",PUBLIC_COMPANY,http://www.ccpc.com.tw,63,328,"China Chemical & Pharmaceutical Co., Ltd.  Founded in 1952, China Chemical & Pharmaceutical Co., Ltd. (CCPC) is dedicated to the innovation, research and development, manufacturing, and upgrade of services in the pharmaceutical industry. Since its establishment, CCPC has made numerous advances in the development of generic pharmaceutical and healthcare products for use in humans and animals. Widely used in every hospital and family household, the company's advanced medical and health products help ensure better health and quality of life.  Our products include both prescription and non-prescription drugs. These include drugs for chronic cardiovascular diseases and metabolic disorders, such as hypertension, hyperlipidemia, and hyperglycemia; drugs for treating ""modern diseases,"" such as psychiatric disorders, acute infections, allergies and respiratory disorders.  We offer injected and orally administrated medications (tablets, capsules, powders, particulates, syrups, suspensions), and external medications (ointments, creams, lotions, suppositories). Furthermore, we also have special drug delivery systems, for example, long-acting bi-layer and osmotic tablets.  CCPC Family China Chemical & Pharmaceutical Co., Ltd. Pharmaceutical R&D, Formulation Development, and Manufacturing  Chunghwa Chemical Synthesis & Biotech Co., Ltd. API R&D, Manufacturing, CCSB Marketing & Sales  Suzhou Chunghwa Chemical & Pharmaceutical Industrial Co., Ltd.  Pharmaceutical R&D, Formulation Development, Manufacturing, Marketing & Sales  📢Suzhou Chunghwa Yuming Pharmaceutical Co., Ltd. Pharmaceutical Marketing & Sales  Chunghwa Yuming Healthcare Co., Ltd. Pharmaceutical Marketing & Sales  Chunghwa Senior Care Co., Ltd. Non-Medical Senior Homecare Services  Phermpep Co., Ltd. Food Supplements R&D, Manufacturing, Marketing & Sales  Tai Rong Development Co., Ltd. Manufacturing of ampoule containers and plastic products, and also sales of value products",1952,TW,Taipei,null,Pharmaceuticals, such as hypertension,china chemical & pharmaceutical ,69,cardiology
9405931,171,https://www.linkedin.com/company/中國化學製藥股份有限公司/,"China Chemical & Pharmaceutical Co.,Ltd.",PUBLIC_COMPANY,http://www.ccpc.com.tw,63,328,"China Chemical & Pharmaceutical Co., Ltd.  Founded in 1952, China Chemical & Pharmaceutical Co., Ltd. (CCPC) is dedicated to the innovation, research and development, manufacturing, and upgrade of services in the pharmaceutical industry. Since its establishment, CCPC has made numerous advances in the development of generic pharmaceutical and healthcare products for use in humans and animals. Widely used in every hospital and family household, the company's advanced medical and health products help ensure better health and quality of life.  Our products include both prescription and non-prescription drugs. These include drugs for chronic cardiovascular diseases and metabolic disorders, such as hypertension, hyperlipidemia, and hyperglycemia; drugs for treating ""modern diseases,"" such as psychiatric disorders, acute infections, allergies and respiratory disorders.  We offer injected and orally administrated medications (tablets, capsules, powders, particulates, syrups, suspensions), and external medications (ointments, creams, lotions, suppositories). Furthermore, we also have special drug delivery systems, for example, long-acting bi-layer and osmotic tablets.  CCPC Family China Chemical & Pharmaceutical Co., Ltd. Pharmaceutical R&D, Formulation Development, and Manufacturing  Chunghwa Chemical Synthesis & Biotech Co., Ltd. API R&D, Manufacturing, CCSB Marketing & Sales  Suzhou Chunghwa Chemical & Pharmaceutical Industrial Co., Ltd.  Pharmaceutical R&D, Formulation Development, Manufacturing, Marketing & Sales  📢Suzhou Chunghwa Yuming Pharmaceutical Co., Ltd. Pharmaceutical Marketing & Sales  Chunghwa Yuming Healthcare Co., Ltd. Pharmaceutical Marketing & Sales  Chunghwa Senior Care Co., Ltd. Non-Medical Senior Homecare Services  Phermpep Co., Ltd. Food Supplements R&D, Manufacturing, Marketing & Sales  Tai Rong Development Co., Ltd. Manufacturing of ampoule containers and plastic products, and also sales of value products",1952,TW,Taipei,null,Pharmaceuticals, allergy,china chemical & pharmaceutical ,69,immunology
9405931,171,https://www.linkedin.com/company/中國化學製藥股份有限公司/,"China Chemical & Pharmaceutical Co.,Ltd.",PUBLIC_COMPANY,http://www.ccpc.com.tw,63,328,"China Chemical & Pharmaceutical Co., Ltd.  Founded in 1952, China Chemical & Pharmaceutical Co., Ltd. (CCPC) is dedicated to the innovation, research and development, manufacturing, and upgrade of services in the pharmaceutical industry. Since its establishment, CCPC has made numerous advances in the development of generic pharmaceutical and healthcare products for use in humans and animals. Widely used in every hospital and family household, the company's advanced medical and health products help ensure better health and quality of life.  Our products include both prescription and non-prescription drugs. These include drugs for chronic cardiovascular diseases and metabolic disorders, such as hypertension, hyperlipidemia, and hyperglycemia; drugs for treating ""modern diseases,"" such as psychiatric disorders, acute infections, allergies and respiratory disorders.  We offer injected and orally administrated medications (tablets, capsules, powders, particulates, syrups, suspensions), and external medications (ointments, creams, lotions, suppositories). Furthermore, we also have special drug delivery systems, for example, long-acting bi-layer and osmotic tablets.  CCPC Family China Chemical & Pharmaceutical Co., Ltd. Pharmaceutical R&D, Formulation Development, and Manufacturing  Chunghwa Chemical Synthesis & Biotech Co., Ltd. API R&D, Manufacturing, CCSB Marketing & Sales  Suzhou Chunghwa Chemical & Pharmaceutical Industrial Co., Ltd.  Pharmaceutical R&D, Formulation Development, Manufacturing, Marketing & Sales  📢Suzhou Chunghwa Yuming Pharmaceutical Co., Ltd. Pharmaceutical Marketing & Sales  Chunghwa Yuming Healthcare Co., Ltd. Pharmaceutical Marketing & Sales  Chunghwa Senior Care Co., Ltd. Non-Medical Senior Homecare Services  Phermpep Co., Ltd. Food Supplements R&D, Manufacturing, Marketing & Sales  Tai Rong Development Co., Ltd. Manufacturing of ampoule containers and plastic products, and also sales of value products",1952,TW,Taipei,null,Pharmaceuticals, respiratory disorders,china chemical & pharmaceutical ,69,pulmonology
20375002,174,https://www.linkedin.com/company/mircrocure-Suzhou-medical-technology-co-ltd/,"Microcure Medical Technology Co.,Ltd.",PARTNERSHIP,http://www.microcuremed.com.cn,10,383,"Microcure Medical is a CE&ISO13485&FSC&DIMDI cerified manufacturer of Minimally Invasive Products including endoscopic stapler,circulat stapler,hemorrhoid stapler,linear stapler,skin stapler,trocar,surgical retractors,endobag,endoloop which covers general surgery,urology,gynecology, colorectal,plastic surgery etc.  Vision： An Enterprise to be accomplished by people of empathy ,who are striving to make the world healthier   Mission: Working with global distributors to help more patients use qualified surgical products with affordable price  Credo : In perfection we believe  Strategy:Catch up via differentiation",2015,CN,Suzhou,JS,Medical Device,Urology Surgery,microcure medical technology ,6,urology
20375002,174,https://www.linkedin.com/company/mircrocure-Suzhou-medical-technology-co-ltd/,"Microcure Medical Technology Co.,Ltd.",PARTNERSHIP,http://www.microcuremed.com.cn,10,383,"Microcure Medical is a CE&ISO13485&FSC&DIMDI cerified manufacturer of Minimally Invasive Products including endoscopic stapler,circulat stapler,hemorrhoid stapler,linear stapler,skin stapler,trocar,surgical retractors,endobag,endoloop which covers general surgery,urology,gynecology, colorectal,plastic surgery etc.  Vision： An Enterprise to be accomplished by people of empathy ,who are striving to make the world healthier   Mission: Working with global distributors to help more patients use qualified surgical products with affordable price  Credo : In perfection we believe  Strategy:Catch up via differentiation",2015,CN,Suzhou,JS,Medical Device,Gastrointestinal surgery,microcure medical technology ,6,gastroenterology
20375002,174,https://www.linkedin.com/company/mircrocure-Suzhou-medical-technology-co-ltd/,"Microcure Medical Technology Co.,Ltd.",PARTNERSHIP,http://www.microcuremed.com.cn,10,383,"Microcure Medical is a CE&ISO13485&FSC&DIMDI cerified manufacturer of Minimally Invasive Products including endoscopic stapler,circulat stapler,hemorrhoid stapler,linear stapler,skin stapler,trocar,surgical retractors,endobag,endoloop which covers general surgery,urology,gynecology, colorectal,plastic surgery etc.  Vision： An Enterprise to be accomplished by people of empathy ,who are striving to make the world healthier   Mission: Working with global distributors to help more patients use qualified surgical products with affordable price  Credo : In perfection we believe  Strategy:Catch up via differentiation",2015,CN,Suzhou,JS,Medical Device,Colorectal surgery,microcure medical technology ,6,oncology
20375002,174,https://www.linkedin.com/company/mircrocure-Suzhou-medical-technology-co-ltd/,"Microcure Medical Technology Co.,Ltd.",PARTNERSHIP,http://www.microcuremed.com.cn,10,383,"Microcure Medical is a CE&ISO13485&FSC&DIMDI cerified manufacturer of Minimally Invasive Products including endoscopic stapler,circulat stapler,hemorrhoid stapler,linear stapler,skin stapler,trocar,surgical retractors,endobag,endoloop which covers general surgery,urology,gynecology, colorectal,plastic surgery etc.  Vision： An Enterprise to be accomplished by people of empathy ,who are striving to make the world healthier   Mission: Working with global distributors to help more patients use qualified surgical products with affordable price  Credo : In perfection we believe  Strategy:Catch up via differentiation",2015,CN,Suzhou,JS,Medical Device,Neurologicalsurgery,microcure medical technology ,6,neurology
13226984,182,https://www.linkedin.com/company/resvent-medical-technology-co.-ltd/,"Resvent medical technology co.,ltd",PARTNERSHIP,http://www.resvent.com,22,307,"As a global fast-growing  solution provider for respiratory health，Resvent provides in-depth insight into clinical application needs in the areas of  chronic respiratory disease diagnosis & treatment, critical mechanical ventilation, Al and digital healthcare, and intelligent cloud information system, and continues to innovate and deliver high-quality medical solutions based on its strong research and development capabilities.   So, together with You,  Resvent will meet the new medical and healthcare challenges and continuously output  high-performance and cost-effective solutions for digital medical and chronic disease management .Resvent insists on independent innovation and currently has more than 100 domestic and foreign registered patents and trademarks. Products have obtained China NMPA, CE, FDA EUA certification. Its integrated medical solutions and customized service have won customers from more than 60 countries and regions around the world.Resvent focuses on respiratory health and customer needs closely, insists on quick response, continuous integration and innovation, optimizes medical costs to let more people share quality medical care. Resvent is more aware of its social responsibilities. During the Coronavirus (COVID-19) pandemic, its products rushed to assist many countries around the world to actively help fight the epidemic",2015,CN,Shenzhen,GD,Medical Device,Respiratory Care,resvent medical technology ,6,pulmonology
3033857,187,https://www.linkedin.com/company/biomedical-instruments-co-ltd-/,"Biomedical Instruments Co.,Ltd.",PRIVATELY_HELD,http://www.bi-biomed.com,4,335,"Since its founding in 1993, Biomedical Instruments (BI) has focused on R & D and manufacturing of Holter System. After more than 20 years of hard work, BI has become China´s most competitive professional Holter system manufacturer.   As a result of its cooperation with worldwide distributors for exploring the international market and seeking mutual benefits and win-win, BI has sold its products to more than 60 countries and provided OEM Holter recorders, Holter analysis software and BI ECG algorithms for a number of leading companies in Holter business.   Being proud of its innovative solutions for Holter System, unparalleled Holter analysis software and BI ECG algorithms, excellent Holter recorder features and breakthrough technology parameters, exquisite appearance design,  superior product quality and high cost-effectiveness, BI has ranked NO.1 in market sales of Holter System in China for 4 consecutive years, and achieved an annual growth rate of 30% to 35% in the international market.   BI is the exclusive agent in southern China for Welch Allyn Ambulatory Blood Pressure Monitor (""ABPM"") and the exclusive agent in northern China for SunTech Ambulatory Blood Pressure Monitor. BI’s long-standing commitment to quality is reflected by having received   quality management certification of ISO9001: 2008 and ISO13485: 2003 from TUV SUD, Germany, and obtained CE Mark for Holter System.",1993,CN,Shenzhen,GD,Medical Device,CARDIOLOGY,biomedical instruments ,28,cardiology
40655504,192,https://www.linkedin.com/company/ranok-therapeutics-co-ltd/,"Ranok Therapeutics Co.,Ltd.",PRIVATELY_HELD,http://www.ranoktherapetics.com,6,70,"Ranok is a privately held, pre-clinical stage biopharmaceutical company that is pioneering an innovative targeted protein degradation technology for the discovery and development of novel therapeutics.  Ranok was founded by a leadership team composed of industry veterans from both Chinese and American biotech and pharmaceutical companies and is based in two of the world’s leading centers of innovation and medical research: Hangzhou, China and Boston, Massachusetts USA.  By bringing together the cutting edges of medical research from both China and the United States, our goal is to create transformative medicines for patients suffering from cancer and other serious diseases.  For more information, please visit the company website at www.ranoktherapetics.com or follow us at LinkedIn and Twitter @RanokTx.",2018,CN,Hangzhou,ZJ,Biotechnology,cancer,ranok therapeutics ,3,oncology
14437034,211,https://www.linkedin.com/company/noul/,"NOUL Co.,Ltd.",PRIVATELY_HELD,http://www.noul.kr,31,149,"Noul Inc. has developed the next generation POC (Point-Of-Care) blood testing platform for resource-limited medical facilities, clinics, and local hospitals. Noul seeks to solve global challenges that threaten human life, to discover novel solutions, and to establish a new gold standard in POC blood testing.   Noul’s solution aims to improve accessibility to proper health care by integrating innovations in biology, artificial intelligence, mobile technology, robotics, and software/hardware engineering.   Noul has filed over 65 global patents, conducted more than seven field clinical trials, and has research partnerships with world-class global institutions.  [Mission] We explore global challenges that threaten human health and life, discover novel potential solutions, and realize those possibilities.  [Goal] 1. To contribute to eliminating malaria, tb, aids and other neglected diseases through innovative diagnostic platform. 2. To proactively increase healthcare accessibility through next-generation blood diagnostics platform.",2015,KR,Yongin,null,Biotechnology,Tuberculosis,noul ,6,pulmonology
13654059,212,https://www.linkedin.com/company/insight-lifetech-co-ltd/,"Insight Lifetech Co.,Ltd. ",PRIVATELY_HELD,http://www.insight-med.com/,24,192,"About Insight Lifetech Insight Lifetech Co., Ltd. (Shenzhen) was founded with a mission to transform healthcare through innovation and quality, and a vision to become a world-class medical technology company of long-lasting impact.   With cardiovascular healthcare as its first focus, Insight Lifetech aims to:  - Enable precision diagnosis and therapy to save and improve life; - Create more intelligent solutions to improve care efficiency; - Develop trustworthy and accessible products to help more people.   The core team of Insight Lifetech includes scholars and scientists from world-renowned universities such as Wash. U. and Caltech, as well as elite engineers and seasoned marketing experts. Insight Lifetech has been backed by first-class VCs from both Silicon Valley and China, and is supported by key opinion leaders in interventional cardiology in both Greater China and overseas.  Facility Insight Lifetech currently encompasses an office and engineering R&D area of 15000 square feet, and a GMP facility, including ISO class 7 clean rooms, of about another 15000 square feet.  The facility is designed and constructed based upon the latest Good Manufacturing Practice (GMP) requirements by NMPA.  Quality and Compliance We take quality seriously and infuse it into everything we do. We insist on our compliance with the stringent and ever-changing worldwide standards by operating a quality management system certified to a range of international standards.",2015,CN,Shenzhen,GD,Medical Device,Cardiovascular catheters and accessories,insight lifetech  ,6,cardiology
19233146,220,https://www.linkedin.com/company/topsincoheren/,"Beijing Sincoheren Science&Technology Development Co.,LTD.",PRIVATELY_HELD,https://www.topsincoheren.com,16,277,"Established in 1999, Beijing Sincoheren S&T Development co., Ltd. is one of the leading manufacture of professional advanced beauty equipments and medical devices.  Our products are widely selling in cosmetics, aesthetics and dermatology fields. We supply Intensive Pulse Light (IPL) Laser machine, CO2 Laser machine, 808nm Diode Laser machine, Q-Switched ND:YAG Laser machine, Cooplas Cyrolipolysis machine, Kuma Shape machine,PDT LED Therapy machine, Ultrasonic Cavitation, Sinco-hifu machine, etc.  We have our own Research & Development Department, Factory, International Sales Department, Overseas Distributors and After Sales Department. We also provide OEM and ODM services based on Clients'​ desires. The production is under ISO13485,ISO9001 quality system and match with CE certification.Its our desire to have the pleasure of satisfying our distributors and clients with our high quality products and professional services.  Now Beijing Sincoheren has become an international company with offices in Germany, Honkong, Australia and USA. We always welcome your cooperation.",1999,CN,Beijing,BJ,Medical Device,Skin Care Beauty Machine,sincoheren science&technology development ,22,dermatology
4579394,231,https://www.linkedin.com/company/china-qingdao-bright-medical-manufacturing-co-ltd-/,"China Qingdao Bright Medical Manufacturing Co.,Ltd.",SELF_EMPLOYED,http://www.bright-med.com,18,310,"We, Qingdao Bright Medical Manufacturing Co., Ltd. established in 1993, is a professional private high-tech medical device company.We have obtained over 50 domestic and international patents.  With RMB 210,000,00 registered capital, we own an industrial park with production site of 20,000 square meters, which covers a land area of 19988 square meters. Within the industrial park, we have established bioelectricity laboratory, Engineering Technology Center, as well as Incubation Centre and Manufacturing Center. Because of our outstanding performance.  Over last 2 decades, we have dedicated ourselves in research and development of bioelectric signal related products and medical sensors. Our mission is to provide a reliable and precise“Man-Machine” interconnection solution. With many successful experiences in cooperation with world famous research institutes and medical device manufacturers, we have become a recognized expert in this area.  Since 2009, through investment, technology and intellectual properties from many well-known enterprises, universities and research facilities, we have officially launched joint projects in development and production for medical optics, smart medical treatment, mobile and wearable medical devices, as well as emergency medical treatment, and civilian medical treatment, etc. We will continue our diversified expansion in medical health businesses.  With integrity and pragmatic business philosophy, advanced and reliable experience in R & D, excellent quality management system, perfect customer service, we have earned recognition and respect from our colleagues. After technique collaborations with over 500 domestic and international enterprises and institutions, we have accumulated strong research capabilities and built up a sophisticated sales channel. Proudly, we have become one of the most important research and production center of accessories for high-end medical devices.",1993,CN,Qingdao,SD,Medical Device,CARDIOLOGY,china qingdao bright medical manufacturing ,28,cardiology
7300284,243,https://www.linkedin.com/company/caregen-co-ltd/,"Caregen Co.,Ltd",PRIVATELY_HELD,http://www.caregen.com,26,103,"Caregen, a global leader in peptide research and development, is a global biotechnology company that has commercialized the unlimited expandability of its patented peptides as many innovative products since its establishment in 2001. Over 600 different functional peptides developed by Caregen for the past 19 years have opened new paradigm in the field of biotechnology by expanding its applications to cosmeceutical, Class III medical devices, food supplement, and pharmaceuticals. We are striving to dramatically improve human life and health providing total health care solution through the development, production, and supply of various peptides. Our innovative peptide-based products provide solutions to many people around the world who are pursuing health and beauty with our unique skin delivery technology that maximize the efficacy and effectiveness of products  Global leader in Peptide Research and development: Peptide-based products developed by Caregen provide total health care solutions across all areas of the anti-aging industry. By combining unique skin delivery technology, Caregen provides a variety of safe and highly effective cosmeceuticals and medical device products to 130 countries around the world.  Caregen’s research goes beyond biomimetic peptide research and maximize the efficacy of biomimetic peptides with a new approach to hybrid peptides. We are expanding these hybrid peptides into a pharmaceutical product with optimal efficacy and safety  Innovative R&D: One of the most important features that can define Caregen’s product development capabilities is a product with a variety of functions that are safe and effective for maximum use all based on our various patented peptides.  In particular, PTx, which has the world’s first Botulinum Toxin Type C mechanism, provides innovative solutions to many people around the world as its application extending to management of hyperhidrosis, pain, and skin diseases by topical use.",2001,KR,Anyang,null,Biotechnology,Skin care,caregen ,20,dermatology
13181241,244,https://www.linkedin.com/company/dermax-technology-limited/,"Dermax Co.,Ltd",PRIVATELY_HELD,http://www.dermaxmed.com,17,208,"Dermax Co., ltd provides PDO thread, Aqua Secret HA Filler, Cannula, Meditoxin/Botulax, Lipo lab Liporase. Now we have a new product: skin whitening injection. And we also cooperate with famous companies worldwide.   The 14 years industry history make us more confidence to solve the medical and aesthetic industry problems you need. We have very professional supply system, stock system, after-sales system and so on. Working with us can save you peace of mind.",2006,CN,Shijiazhuang,HE,Medical Device,Hyaluronic acid,dermax ,15,orthopedics
6667988,251,https://www.linkedin.com/company/北京糖护科技有限公司/,"Dnurse Technology Co.,Ltd",PRIVATELY_HELD,http://www.dnurse.com/en,14,56,"Dnurse founded in July 2013, being a leading provider for diabetes digital management service solution. Relying on advanced IoT (smart glucose meter, and insulin dosage tracker, etc) and AI (Intelligent Decision Support System, IDSS) technical superiority, Dnurse effectively improves diabetics self-management ability and compliance, attracted more than 1.27 million diabetic users, Dnurse is the largest diabetic patients platform in China. Dnurse ecosystem includes the world-class pharmaceutical enterprises, China's largest glucose meter company, large-scale commercial insurance, and health management companies in more than 15 countries in Asia, Africa and LATAM. Through internet diagnosis and treatment, own diabetes hospital supplements online re-diagnosis, prescription and medicine buying services for APP users; as well as the special management services for T1DM diabetics. Integrating digital management service and internet diagnosis and treatment, realizes one-stop vertical closed-loop digital service of monitoring, management, on-line re-diagnosis, prescription and buying medicine. Serve the whole industrial chain of patients, pharmaceutical enterprises, medical nutrition, commercial insurance, etc.  For more information, please visit www.dnurse.com/en",2013,CN,Beijing,BJ,Medical Device,Diabetes Management,dnurse technology ,8,diabetes
1198672,269,https://www.linkedin.com/company/Shenzhen-icubio-biomedical-technology-co--ltd/,"Shenzhen iCubio Biomedical Technology Co.,Ltd",PARTNERSHIP,http://www.icubio.com,14,246,"Shenzhen iCubio Biomedical Technology Co.,Ltd. established in Hi-Tech Zone of Shenzhen, China in 2010, is a leading manufacturer devoted to the design, development, manufacturing and marketing of IVD laboratory insepction equipment and reagents.  iCubio is specialized in auto chemistry analyzer, hematology analyzer as well as cmpatible reagents. Our over 10,000 square meters cleaning workshop is the hatchery. At present, we have obtained CE, FSC, ISO 13485 certificates and 20 new applied patents. This enables us to provide more reliable products as our contribution to global healthcaure.  Excellence pursuance and continuous innovation is the spirit of our R&D team. 100 R&D senior engineers support our product design and manufacturing facilities with their over 15 years' comprehensive working experience in top IVD companies. 20% of total revenue reinvests into R&D annually to keep our sustainable motiation and improve products quality. By working together with our global partners, we will always focus on creation for wonderful life!",2010,CN,Shenzhen,GD,Medical Device,Hematology analyzer,icubio biomedical technology ,11,hematology
27074269,274,https://www.linkedin.com/company/syncore-biotechnology-co-ltd/,"SynCore Biotechnology Co.,Ltd.",PUBLIC_COMPANY,http://www.syncorebio.com/,19,165,"SynCore Biotechnology Co., Ltd (“SynCore”) is a biopharmaceutical company focusing on creating values of the new drug by R&D and integration of technology resources. SynCore was established in 2008 and cofounded by Sinphar Group and National Health Research Institute (NHRI). SynCore inherited Sinphar’s experiences which have been accumulated for more than 30 years in R&D, manufacturing, and international marketing. Such experiences enable SynCore to build up the comprehensive pipeline portfolio for new drug development to fulfill domestic and international market needs and to consolidate the future development.   SynCore utilizes and in-licenses the unique technologies from all over the world to develop new drugs with great marketing potential. By professional and expeditious project management, SynCore accumulates intangible assets to promote its marketing values. SynCore keeps looking for international partners actively and guarantees stable and long-term profits through strategic alliance to enrich sustainable operating energy.  The mission of the SynCore is to consolidate the drug development and innovative biotechnology of disease treatment to pursuit a better human health and society. SynCore acts in a responsible and ethical manner and with a commitment to sustainable development respecting the needs of the individual, the society, and the environment.",2008,TW,Taipei,null,Biotechnology,Pancreatic Cancer,syncore biotechnology ,13,oncology
27074269,274,https://www.linkedin.com/company/syncore-biotechnology-co-ltd/,"SynCore Biotechnology Co.,Ltd.",PUBLIC_COMPANY,http://www.syncorebio.com/,19,165,"SynCore Biotechnology Co., Ltd (“SynCore”) is a biopharmaceutical company focusing on creating values of the new drug by R&D and integration of technology resources. SynCore was established in 2008 and cofounded by Sinphar Group and National Health Research Institute (NHRI). SynCore inherited Sinphar’s experiences which have been accumulated for more than 30 years in R&D, manufacturing, and international marketing. Such experiences enable SynCore to build up the comprehensive pipeline portfolio for new drug development to fulfill domestic and international market needs and to consolidate the future development.   SynCore utilizes and in-licenses the unique technologies from all over the world to develop new drugs with great marketing potential. By professional and expeditious project management, SynCore accumulates intangible assets to promote its marketing values. SynCore keeps looking for international partners actively and guarantees stable and long-term profits through strategic alliance to enrich sustainable operating energy.  The mission of the SynCore is to consolidate the drug development and innovative biotechnology of disease treatment to pursuit a better human health and society. SynCore acts in a responsible and ethical manner and with a commitment to sustainable development respecting the needs of the individual, the society, and the environment.",2008,TW,Taipei,null,Biotechnology,Orphan Drug,syncore biotechnology ,13,rare_diseases
10871588,295,https://www.linkedin.com/company/Hangzhou-singclean-medical-products-co.-ltd./,"Hangzhou Singclean Medical Products Co.,Ltd.",SELF_OWNED,http://www.singclean.net/,31,198,"Singclean Medical Top3 Manufacturer of Hyaluronic Acid in China 18 Years of Expertise in the Industry of Absorbable Biomaterials Company Culture：Professional/ Perfect/ Practical  8 series of CE Approved products (chitosan, medical sodium hyaluronate gels, cross-linked hyaluronic acid sodium gels, microporous polysaccharide, oxidized regenerated cellulose, basic materials of tissue engineering, in vitro diagnostic reagents，cosmetics) with 50 varieties are being exported to more than 70 countries around the world, such as: Italy, Russia, Turkey, France, Brazil, Chile, Australia, Canada.   Until now, Singclean has got 12 CE certificates, 15 medical device registration certificates and 33 patent certificates. At Singclean, all our 400 employees are working with the best and committed to excellence. Our mission is to improve patients' health globally!  Follow our page to be kept up to date with Singclean Medical! For more information, please visit us at Singclean.net",2003,CN,Hangzhou,ZJ,Medical Device,Hyaluronic Acid Anti-Adhesion Gel,singclean medical products ,18,orthopedics
67170345,297,https://www.linkedin.com/company/geneception/,"Geneception Bio-technology Co.,Ltd.",PARTNERSHIP,http://www.effepharm.com,23,85,"Geneception is an innovation-driven biopharmaceutical company focused on the development of breakthrough gene and cell therapies. We aim to be a globally recognized company dedicated to the betterment of human life.  Geneception was incubated by three world leading venture funds-F-Prime, Eight Roads and Lily Asia Venture Funds. In round A financing cycle, Geneception raised USD150Million from the above incubators and other well-known investors like Sequoia, Hillhouse and Arch Ventures.  Geneception possesses an industry-leading scientific research and management team: a group of entrepreneurs and dream chasers dedicated to the development of life sciences in China, who gathered in Zhangjiang, Shanghai and joined hands to achieve their shared grand vision. Our independent R&D center, 6,000 square meters in size, located in the Zhangjiang Hi-tech Park, is today the largest R&D center dedicated to gene and cell therapy research in China. Meanwhile, our platform specific to viral vector development, production and upstream and downstream processes has been completed and will initially focus on research in the rare and tumor disease domains. In addition, we will have our own GMP facility of about 6,000 square meters, the facility is located in Hangzhou, China and is under construction as scheduled. Our commercial production is under steady development in accordance with our corporate blueprint. Geneception will be among a handful of companies in China to possess whole production chain capability from early research to commercial production. Up to the end of 2020, Geneception has successfully attracted over 90 industrial talents, they are from the top multi-national pharma companies and renowned local bio-tech companies, they are working collaboratively to drive the company’s achievements towards the pre-set targets.   Our vision is to create excellence by advancing gene and cell therapy past new milestones.",2019,CN,Shanghai,SH,Pharmaceuticals, tumor disease,geneception bio-technology ,2,oncology
11041261,298,https://www.linkedin.com/company/conscientia-industries/,"Conscientia Industrial Co.,Ltd",SELF_OWNED,http://www.conscientia-industrial.com,10,51,"Conscientia Industrial Co., Ltd engages in developing, manufacturing, marketing APIs (Active Pharmaceutical Ingredients), intermediates, fine chemicals. We have established partnerships with customers throughout the world, providing high quality of products and satisfactory services. We are keen to work with every customer for WIN-WIN business.  E-Mail: sales@hiconscientia.com",2003,CN,Taizhou,ZJ,Pharmaceuticals,Anti-tumor APIs and intermediates,conscientia industrial ,18,oncology
11041261,298,https://www.linkedin.com/company/conscientia-industries/,"Conscientia Industrial Co.,Ltd",SELF_OWNED,http://www.conscientia-industrial.com,10,51,"Conscientia Industrial Co., Ltd engages in developing, manufacturing, marketing APIs (Active Pharmaceutical Ingredients), intermediates, fine chemicals. We have established partnerships with customers throughout the world, providing high quality of products and satisfactory services. We are keen to work with every customer for WIN-WIN business.  E-Mail: sales@hiconscientia.com",2003,CN,Taizhou,ZJ,Pharmaceuticals,Antidiabetic APIs and intermediates,conscientia industrial ,18,diabetes
11803354,331,https://www.linkedin.com/company/visuscience/,"Shanghai VisuScience Meditech Co.,Ltd",PRIVATELY_HELD,http://www.visuscience.com,2,183,VisuScience is set up to develop and provide a series of ophthalmic diagnostic and treatment devices to meet the increasing demand from clinicians and optometrists. ,2018,CN,Shanghai,SH,Medical Device,optometry,visuscience meditech ,3,ophthalmology
